"","year","inst","numx","men","women"
"6055",1997,3,29,173,145
"6056",1997,3,30,173,147
"6057",1997,3,31,4,0
"6058",1997,3,32,0,0
"6059",1997,3,33,130,55
"6060",1997,3,34,0,0
"6061",1997,3,35,127,126
"6062",1997,3,36,103,71
"6063",1997,3,37,583,478
"6064",1997,3,38,2934,1174
"6065",1997,3,39,370,220
"6066",1997,3,40,677,831
"6067",1997,3,41,83,2394
"6068",1997,3,42,199,519
"6069",1997,3,43,0,0
"6070",1997,3,44,178,1059
"6071",1997,3,45,59,1054
"6072",1997,3,46,7,147
"6073",1997,3,47,28,85
"6074",1997,3,48,0,46
"6075",1997,3,49,29,193
"6076",1997,3,50,0,0
"6077",1997,3,51,0,0
"6078",1997,3,52,0,0
"6079",1997,3,53,0,0
"6080",1997,3,54,0,0
"6081",1997,3,55,0,0
"6082",1997,3,56,0,0
"6083",1997,3,57,0,0
"6084",1997,3,58,0,0
"6085",1997,3,59,307,745
"6086",1997,3,60,494,703
"6087",1997,3,61,260,458
"6088",1997,3,62,138,679
"6089",1997,3,63,155,363
"6090",1997,3,64,119,292
"6091",1997,3,65,379,212
"6092",1997,3,66,0,0
"6093",1997,3,67,0,0
"6094",1997,4,1,52501,150612
"6095",1997,4,2,18017,13998
"6096",1997,4,3,16190,14026
"6097",1997,4,4,24460,55110
"6098",1997,4,5,139647,45707
"6099",1997,4,6,442659,94794
"6100",1997,4,7,49209,46775
"6101",1997,4,8,21759,9757
"6102",1997,4,9,12005,3229
"6103",1997,4,10,8683,1106
"6104",1997,4,11,6728,2862
"6105",1997,4,12,1583,1134
"6106",1997,4,13,507,169
"6107",1997,4,14,5692,2589
"6108",1997,4,15,61722,1439
"6109",1997,4,16,93649,4892
"6110",1997,4,17,59384,8450
"6111",1997,4,18,20893,4415
"6112",1997,4,19,2783,359
"6113",1997,4,20,658,42
"6114",1997,4,21,258,41
"6115",1997,4,22,1589,111
"6116",1997,4,23,0,0
"6117",1997,4,24,538,13
"6118",1997,4,25,2034,171
"6119",1997,4,26,20040,1794
"6120",1997,4,27,1644,597
"6121",1997,4,28,17820,4170
"6122",1997,4,29,4325,2512
"6123",1997,4,30,3830,2819
"6124",1997,4,31,2145,595
"6125",1997,4,32,4315,868
"6126",1997,4,33,812,355
"6127",1997,4,34,0,0
"6128",1997,4,35,4052,4005
"6129",1997,4,36,2271,763
"6130",1997,4,37,1524,1631
"6131",1997,4,38,12465,5979
"6132",1997,4,39,8123,4116
"6133",1997,4,40,11127,20688
"6134",1997,4,41,190,4124
"6135",1997,4,42,3645,8622
"6136",1997,4,43,0,0
"6137",1997,4,44,787,15934
"6138",1997,4,45,115,8419
"6139",1997,4,46,0,4800
"6140",1997,4,47,0,1134
"6141",1997,4,48,290,6151
"6142",1997,4,49,6877,12616
"6143",1997,4,50,0,0
"6144",1997,4,51,0,0
"6145",1997,4,52,0,0
"6146",1997,4,53,0,0
"6147",1997,4,54,0,0
"6148",1997,4,55,0,0
"6149",1997,4,56,0,0
"6150",1997,4,57,0,0
"6151",1997,4,58,14786,8584
"6152",1997,4,59,1782,8390
"6153",1997,4,60,2928,4847
"6154",1997,4,61,6233,6707
"6155",1997,4,62,2255,19189
"6156",1997,4,63,6665,7822
"6157",1997,4,64,2456,2637
"6158",1997,4,65,0,0
"6159",1997,4,66,0,552
"6160",1997,4,67,1364,160
"6161",1998,1,1,56724,159594
"6162",1998,1,2,19442,15015
"6163",1998,1,3,16769,14797
"6164",1998,1,4,37869,81641
"6165",1998,1,5,156887,55783
"6166",1998,1,6,486856,115735
"6167",1998,1,7,54160,55463
"6168",1998,1,8,30448,15772
"6169",1998,1,9,17927,5019
"6170",1998,1,10,13762,2003
"6171",1998,1,11,10177,4319
"6172",1998,1,12,4141,3102
"6173",1998,1,13,2400,848
"6174",1998,1,14,15673,6382
"6175",1998,1,15,89100,2482
"6176",1998,1,16,142595,8224
"6177",1998,1,17,76898,12025
"6178",1998,1,18,40108,9143
"6179",1998,1,19,6235,531
"6180",1998,1,20,1161,55
"6181",1998,1,21,464,47
"6182",1998,1,22,2222,144
"6183",1998,1,23,1437,339
"6184",1998,1,24,861,31
"6185",1998,1,25,2642,200
"6186",1998,1,26,19796,1835
"6187",1998,1,27,1782,728
"6188",1998,1,28,42352,8815
"6189",1998,1,29,6794,4616
"6190",1998,1,30,5252,4174
"6191",1998,1,31,3095,961
"6192",1998,1,32,4257,978
"6193",1998,1,33,1346,673
"6194",1998,1,34,54,26
"6195",1998,1,35,5644,5734
"6196",1998,1,36,4687,2175
"6197",1998,1,37,12408,8440
"6198",1998,1,38,32385,14716
"6199",1998,1,39,10969,5995
"6200",1998,1,40,14366,23667
"6201",1998,1,41,475,11354
"6202",1998,1,42,5785,14060
"6203",1998,1,43,868,96
"6204",1998,1,44,983,18643
"6205",1998,1,45,203,9781
"6206",1998,1,46,7,4911
"6207",1998,1,47,20,1190
"6208",1998,1,48,330,6067
"6209",1998,1,49,8340,15666
"6210",1998,1,50,13176,19533
"6211",1998,1,51,7213,7416
"6212",1998,1,52,13,9
"6213",1998,1,53,1046,1487
"6214",1998,1,54,16,69
"6215",1998,1,55,6,75
"6216",1998,1,56,619,2407
"6217",1998,1,57,252,2011
"6218",1998,1,58,14986,8570
"6219",1998,1,59,13169,25734
"6220",1998,1,60,3584,5851
"6221",1998,1,61,6240,7444
"6222",1998,1,62,2717,20474
"6223",1998,1,63,7190,9078
"6224",1998,1,64,3100,3370
"6225",1998,1,65,722,480
"6226",1998,1,66,2596,1526
"6227",1998,1,67,4760,726
"6228",1998,2,1,1211,2143
"6229",1998,2,2,1208,637
"6230",1998,2,3,343,270
"6231",1998,2,4,10562,17594
"6232",1998,2,5,16698,7869
"6233",1998,2,6,33172,10470
"6234",1998,2,7,1980,1313
"6235",1998,2,8,5868,3767
"6236",1998,2,9,5142,1517
"6237",1998,2,10,4760,772
"6238",1998,2,11,3008,1394
"6239",1998,2,12,2431,1880
"6240",1998,2,13,1599,535
"6241",1998,2,14,8664,2883
"6242",1998,2,15,25390,830
"6243",1998,2,16,44251,2830
"6244",1998,2,17,16541,2907
"6245",1998,2,18,18949,4330
"6246",1998,2,19,3320,170
"6247",1998,2,20,507,17
"6248",1998,2,21,229,6
"6249",1998,2,22,741,44
"6250",1998,2,23,1437,339
"6251",1998,2,24,334,17
"6252",1998,2,25,280,8
"6253",1998,2,26,136,8
"6254",1998,2,27,228,69
"6255",1998,2,28,21072,3607
"6256",1998,2,29,2446,1983
"6257",1998,2,30,1480,1249
"6258",1998,2,31,1028,300
"6259",1998,2,32,372,139
"6260",1998,2,33,522,302
"6261",1998,2,34,54,26
"6262",1998,2,35,1606,1540
"6263",1998,2,36,2372,1279
"6264",1998,2,37,9732,6612
"6265",1998,2,38,17315,7332
"6266",1998,2,39,2574,1584
"6267",1998,2,40,2263,2436
"6268",1998,2,41,103,2967
"6269",1998,2,42,1258,3587
"6270",1998,2,43,868,96
"6271",1998,2,44,0,1377
"6272",1998,2,45,0,0
"6273",1998,2,46,0,2
"6274",1998,2,47,0,1
"6275",1998,2,48,0,0
"6276",1998,2,49,1605,2651
"6277",1998,2,50,13176,19533
"6278",1998,2,51,7213,7416
"6279",1998,2,52,13,9
"6280",1998,2,53,1046,1487
"6281",1998,2,54,16,69
"6282",1998,2,55,6,75
"6283",1998,2,56,619,2407
"6284",1998,2,57,252,2011
"6285",1998,2,58,570,198
"6286",1998,2,59,10914,16268
"6287",1998,2,60,241,198
"6288",1998,2,61,118,84
"6289",1998,2,62,304,742
"6290",1998,2,63,289,502
"6291",1998,2,64,489,482
"6292",1998,2,65,445,341
"6293",1998,2,66,2596,962
"6294",1998,2,67,3758,560
"6295",1998,3,1,2137,6908
"6296",1998,3,2,234,202
"6297",1998,3,3,64,251
"6298",1998,3,4,1471,4310
"6299",1998,3,5,2261,1290
"6300",1998,3,6,15146,6787
"6301",1998,3,7,882,2283
"6302",1998,3,8,912,883
"6303",1998,3,9,523,238
"6304",1998,3,10,358,47
"6305",1998,3,11,266,119
"6306",1998,3,12,158,105
"6307",1998,3,13,135,54
"6308",1998,3,14,1094,729
"6309",1998,3,15,2122,114
"6310",1998,3,16,3222,330
"6311",1998,3,17,1174,378
"6312",1998,3,18,735,187
"6313",1998,3,19,238,20
"6314",1998,3,20,0,0
"6315",1998,3,21,0,0
"6316",1998,3,22,2,0
"6317",1998,3,23,0,0
"6318",1998,3,24,3,0
"6319",1998,3,25,307,30
"6320",1998,3,26,307,32
"6321",1998,3,27,0,0
"6322",1998,3,28,2015,416
"6323",1998,3,29,141,133
"6324",1998,3,30,173,152
"6325",1998,3,31,2,0
"6326",1998,3,32,0,0
"6327",1998,3,33,103,63
"6328",1998,3,34,0,0
"6329",1998,3,35,127,130
"6330",1998,3,36,108,69
"6331",1998,3,37,617,538
"6332",1998,3,38,2872,1227
"6333",1998,3,39,361,214
"6334",1998,3,40,679,799
"6335",1998,3,41,122,3521
"6336",1998,3,42,282,676
"6337",1998,3,43,0,0
"6338",1998,3,44,214,1058
"6339",1998,3,45,52,1012
"6340",1998,3,46,7,109
"6341",1998,3,47,20,46
"6342",1998,3,48,0,0
"6343",1998,3,49,24,202
"6344",1998,3,50,0,0
"6345",1998,3,51,0,0
"6346",1998,3,52,0,0
"6347",1998,3,53,0,0
"6348",1998,3,54,0,0
"6349",1998,3,55,0,0
"6350",1998,3,56,0,0
"6351",1998,3,57,0,0
"6352",1998,3,58,0,0
"6353",1998,3,59,295,733
"6354",1998,3,60,473,728
"6355",1998,3,61,257,446
"6356",1998,3,62,134,694
"6357",1998,3,63,150,387
"6358",1998,3,64,127,306
"6359",1998,3,65,277,139
"6360",1998,3,66,0,0
"6361",1998,3,67,0,0
"6362",1998,4,1,53376,150543
"6363",1998,4,2,18000,14176
"6364",1998,4,3,16362,14276
"6365",1998,4,4,25836,59737
"6366",1998,4,5,137928,46624
"6367",1998,4,6,438538,98478
"6368",1998,4,7,51298,51867
"6369",1998,4,8,23668,11122
"6370",1998,4,9,12262,3264
"6371",1998,4,10,8644,1184
"6372",1998,4,11,6903,2806
"6373",1998,4,12,1552,1117
"6374",1998,4,13,666,259
"6375",1998,4,14,5915,2770
"6376",1998,4,15,61588,1538
"6377",1998,4,16,95122,5064
"6378",1998,4,17,59183,8740
"6379",1998,4,18,20424,4626
"6380",1998,4,19,2677,341
"6381",1998,4,20,654,38
"6382",1998,4,21,235,41
"6383",1998,4,22,1479,100
"6384",1998,4,23,0,0
"6385",1998,4,24,524,14
"6386",1998,4,25,2055,162
"6387",1998,4,26,19353,1795
"6388",1998,4,27,1554,659
"6389",1998,4,28,19265,4792
"6390",1998,4,29,4207,2500
"6391",1998,4,30,3599,2773
"6392",1998,4,31,2065,661
"6393",1998,4,32,3885,839
"6394",1998,4,33,721,308
"6395",1998,4,34,0,0
"6396",1998,4,35,3911,4064
"6397",1998,4,36,2207,827
"6398",1998,4,37,2059,1290
"6399",1998,4,38,12198,6157
"6400",1998,4,39,8034,4197
"6401",1998,4,40,11424,20432
"6402",1998,4,41,250,4866
"6403",1998,4,42,4245,9797
"6404",1998,4,43,0,0
"6405",1998,4,44,769,16208
"6406",1998,4,45,151,8769
"6407",1998,4,46,0,4800
"6408",1998,4,47,0,1143
"6409",1998,4,48,330,6067
"6410",1998,4,49,6711,12813
"6411",1998,4,50,0,0
"6412",1998,4,51,0,0
"6413",1998,4,52,0,0
"6414",1998,4,53,0,0
"6415",1998,4,54,0,0
"6416",1998,4,55,0,0
"6417",1998,4,56,0,0
"6418",1998,4,57,0,0
"6419",1998,4,58,14416,8372
"6420",1998,4,59,1960,8733
"6421",1998,4,60,2870,4925
"6422",1998,4,61,5865,6914
"6423",1998,4,62,2279,19038
"6424",1998,4,63,6751,8189
"6425",1998,4,64,2484,2582
"6426",1998,4,65,0,0
"6427",1998,4,66,0,564
"6428",1998,4,67,1002,166
"6429",1999,1,1,56632,157407
"6430",1999,1,2,19160,15117
"6431",1999,1,3,16604,15049
"6432",1999,1,4,40832,87509
"6433",1999,1,5,153619,56248
"6434",1999,1,6,479881,118821
"6435",1999,1,7,56964,60947
"6436",1999,1,8,33668,18016
"6437",1999,1,9,17814,4821
"6438",1999,1,10,13543,1911
"6439",1999,1,11,10139,4396
"6440",1999,1,12,4059,3007
"6441",1999,1,13,2861,935
"6442",1999,1,14,16752,6928
"6443",1999,1,15,87275,2538
"6444",1999,1,16,141676,8501
"6445",1999,1,17,75724,11993
"6446",1999,1,18,38842,9239
"6447",1999,1,19,6597,508
"6448",1999,1,20,1070,42
"6449",1999,1,21,385,40
"6450",1999,1,22,2053,139
"6451",1999,1,23,1283,347
"6452",1999,1,24,503,13
"6453",1999,1,25,2545,190
"6454",1999,1,26,19386,1876
"6455",1999,1,27,1715,740
"6456",1999,1,28,46136,9954
"6457",1999,1,29,6287,4351
"6458",1999,1,30,4943,4077
"6459",1999,1,31,2928,985
"6460",1999,1,32,3714,942
"6461",1999,1,33,1177,632
"6462",1999,1,34,47,20
"6463",1999,1,35,6012,5880
"6464",1999,1,36,4538,2247
"6465",1999,1,37,13111,9219
"6466",1999,1,38,31843,14964
"6467",1999,1,39,10957,5951
"6468",1999,1,40,14707,23088
"6469",1999,1,41,638,13771
"6470",1999,1,42,6472,15272
"6471",1999,1,43,851,101
"6472",1999,1,44,1107,18960
"6473",1999,1,45,240,9931
"6474",1999,1,46,68,5231
"6475",1999,1,47,10,1177
"6476",1999,1,48,375,5954
"6477",1999,1,49,8267,15738
"6478",1999,1,50,10957,15686
"6479",1999,1,51,5755,5739
"6480",1999,1,52,4,0
"6481",1999,1,53,814,1118
"6482",1999,1,54,8,57
"6483",1999,1,55,9,52
"6484",1999,1,56,441,1862
"6485",1999,1,57,177,1436
"6486",1999,1,58,14631,8627
"6487",1999,1,59,16728,31536
"6488",1999,1,60,3587,6195
"6489",1999,1,61,6023,7753
"6490",1999,1,62,2755,19906
"6491",1999,1,63,6992,9594
"6492",1999,1,64,2745,3138
"6493",1999,1,65,561,413
"6494",1999,1,66,2604,1471
"6495",1999,1,67,4653,679
"6496",1999,2,1,707,1267
"6497",1999,2,2,1033,490
"6498",1999,2,3,251,158
"6499",1999,2,4,11059,18340
"6500",1999,2,5,15524,7664
"6501",1999,2,6,32139,10656
"6502",1999,2,7,2095,1558
"6503",1999,2,8,6682,4488
"6504",1999,2,9,4889,1437
"6505",1999,2,10,4481,751
"6506",1999,2,11,2692,1316
"6507",1999,2,12,2268,1750
"6508",1999,2,13,1523,551
"6509",1999,2,14,9372,3242
"6510",1999,2,15,24589,875
"6511",1999,2,16,43107,2943
"6512",1999,2,17,16040,2902
"6513",1999,2,18,18392,4418
"6514",1999,2,19,3797,200
"6515",1999,2,20,389,10
"6516",1999,2,21,163,6
"6517",1999,2,22,645,46
"6518",1999,2,23,1283,347
"6519",1999,2,24,257,10
"6520",1999,2,25,235,10
"6521",1999,2,26,125,9
"6522",1999,2,27,158,52
"6523",1999,2,28,22914,4028
"6524",1999,2,29,2352,1887
"6525",1999,2,30,1358,1179
"6526",1999,2,31,935,278
"6527",1999,2,32,351,133
"6528",1999,2,33,509,292
"6529",1999,2,34,47,20
"6530",1999,2,35,1631,1494
"6531",1999,2,36,2272,1317
"6532",1999,2,37,9705,6712
"6533",1999,2,38,16980,7496
"6534",1999,2,39,2532,1611
"6535",1999,2,40,2301,2405
"6536",1999,2,41,127,3346
"6537",1999,2,42,1441,4328
"6538",1999,2,43,851,101
"6539",1999,2,44,0,1379
"6540",1999,2,45,0,0
"6541",1999,2,46,0,1
"6542",1999,2,47,0,0
"6543",1999,2,48,0,0
"6544",1999,2,49,1634,2543
"6545",1999,2,50,10957,15686
"6546",1999,2,51,5755,5739
"6547",1999,2,52,4,0
"6548",1999,2,53,814,1118
"6549",1999,2,54,8,57
"6550",1999,2,55,9,52
"6551",1999,2,56,441,1862
"6552",1999,2,57,177,1436
"6553",1999,2,58,561,218
"6554",1999,2,59,14004,21226
"6555",1999,2,60,219,213
"6556",1999,2,61,120,80
"6557",1999,2,62,308,737
"6558",1999,2,63,301,514
"6559",1999,2,64,407,444
"6560",1999,2,65,400,345
"6561",1999,2,66,2604,904
"6562",1999,2,67,3745,523
"6563",1999,3,1,2063,6937
"6564",1999,3,2,203,177
"6565",1999,3,3,55,243
"6566",1999,3,4,1645,4782
"6567",1999,3,5,2202,1303
"6568",1999,3,6,14805,7171
"6569",1999,3,7,945,2438
"6570",1999,3,8,1100,1036
"6571",1999,3,9,531,251
"6572",1999,3,10,360,44
"6573",1999,3,11,261,130
"6574",1999,3,12,152,108
"6575",1999,3,13,144,52
"6576",1999,3,14,1200,771
"6577",1999,3,15,2210,127
"6578",1999,3,16,3413,386
"6579",1999,3,17,1312,471
"6580",1999,3,18,743,194
"6581",1999,3,19,231,16
"6582",1999,3,20,0,0
"6583",1999,3,21,0,0
"6584",1999,3,22,0,0
"6585",1999,3,23,0,0
"6586",1999,3,24,1,0
"6587",1999,3,25,316,28
"6588",1999,3,26,346,51
"6589",1999,3,27,0,0
"6590",1999,3,28,2236,517
"6591",1999,3,29,141,126
"6592",1999,3,30,181,152
"6593",1999,3,31,1,0
"6594",1999,3,32,0,0
"6595",1999,3,33,91,73
"6596",1999,3,34,0,0
"6597",1999,3,35,126,122
"6598",1999,3,36,107,68
"6599",1999,3,37,660,602
"6600",1999,3,38,2816,1245
"6601",1999,3,39,364,214
"6602",1999,3,40,705,465
"6603",1999,3,41,194,4840
"6604",1999,3,42,359,854
"6605",1999,3,43,0,0
"6606",1999,3,44,195,997
"6607",1999,3,45,54,939
"6608",1999,3,46,68,65
"6609",1999,3,47,10,31
"6610",1999,3,48,0,0
"6611",1999,3,49,23,200
"6612",1999,3,50,0,0
"6613",1999,3,51,0,0
"6614",1999,3,52,0,0
"6615",1999,3,53,0,0
"6616",1999,3,54,0,0
"6617",1999,3,55,0,0
"6618",1999,3,56,0,0
"6619",1999,3,57,0,0
"6620",1999,3,58,0,0
"6621",1999,3,59,293,722
"6622",1999,3,60,436,758
"6623",1999,3,61,252,425
"6624",1999,3,62,131,693
"6625",1999,3,63,145,423
"6626",1999,3,64,110,315
"6627",1999,3,65,161,68
"6628",1999,3,66,0,0
"6629",1999,3,67,0,0
"6630",1999,4,1,53862,149203
"6631",1999,4,2,17924,14450
"6632",1999,4,3,16298,14648
"6633",1999,4,4,28128,64387
"6634",1999,4,5,135893,47281
"6635",1999,4,6,432937,100994
"6636",1999,4,7,53924,56951
"6637",1999,4,8,25886,12492
"6638",1999,4,9,12394,3133
"6639",1999,4,10,8702,1116
"6640",1999,4,11,7186,2950
"6641",1999,4,12,1369,1149
"6642",1999,4,13,1194,332
"6643",1999,4,14,6180,2915
"6644",1999,4,15,60476,1536
"6645",1999,4,16,95156,5172
"6646",1999,4,17,58372,8620
"6647",1999,4,18,19707,4627
"6648",1999,4,19,2569,292
"6649",1999,4,20,681,32
"6650",1999,4,21,222,34
"6651",1999,4,22,1408,93
"6652",1999,4,23,0,0
"6653",1999,4,24,245,3
"6654",1999,4,25,1994,152
"6655",1999,4,26,18915,1816
"6656",1999,4,27,1557,688
"6657",1999,4,28,20986,5409
"6658",1999,4,29,3794,2338
"6659",1999,4,30,3404,2746
"6660",1999,4,31,1992,707
"6661",1999,4,32,3363,809
"6662",1999,4,33,577,267
"6663",1999,4,34,0,0
"6664",1999,4,35,4255,4264
"6665",1999,4,36,2159,862
"6666",1999,4,37,2746,1905
"6667",1999,4,38,12047,6223
"6668",1999,4,39,8061,4126
"6669",1999,4,40,11701,19918
"6670",1999,4,41,317,5585
"6671",1999,4,42,4672,10090
"6672",1999,4,43,0,0
"6673",1999,4,44,912,16584
"6674",1999,4,45,186,8992
"6675",1999,4,46,0,4965
"6676",1999,4,47,0,1146
"6677",1999,4,48,375,5954
"6678",1999,4,49,6610,12995
"6679",1999,4,50,0,0
"6680",1999,4,51,0,0
"6681",1999,4,52,0,0
"6682",1999,4,53,0,0
"6683",1999,4,54,0,0
"6684",1999,4,55,0,0
"6685",1999,4,56,0,0
"6686",1999,4,57,0,0
"6687",1999,4,58,14070,8409
"6688",1999,4,59,2431,9588
"6689",1999,4,60,2932,5224
"6690",1999,4,61,5651,7248
"6691",1999,4,62,2316,18473
"6692",1999,4,63,6546,8651
"6693",1999,4,64,2228,2379
"6694",1999,4,65,0,0
"6695",1999,4,66,0,567
"6696",1999,4,67,908,156
"6697",2000,1,1,56097,152749
"6698",2000,1,2,19386,15148
"6699",2000,1,3,16406,15162
"6700",2000,1,4,43357,92674
"6701",2000,1,5,149839,56295
"6702",2000,1,6,470360,122074
"6703",2000,1,7,61492,69309
"6704",2000,1,8,36137,20111
"6705",2000,1,9,17860,4733
"6706",2000,1,10,13455,1895
"6707",2000,1,11,10171,4403
"6708",2000,1,12,3967,3017
"6709",2000,1,13,2677,924
"6710",2000,1,14,17489,7310
"6711",2000,1,15,86150,2568
"6712",2000,1,16,141130,8490
"6713",2000,1,17,74394,11922
"6714",2000,1,18,38334,9258
"6715",2000,1,19,6942,500
"6716",2000,1,20,983,34
"6717",2000,1,21,117,11
"6718",2000,1,22,1950,111
"6719",2000,1,23,1272,356
"6720",2000,1,24,426,14
"6721",2000,1,25,2407,175
"6722",2000,1,26,18001,1827
"6723",2000,1,27,1596,750
"6724",2000,1,28,46971,10473
"6725",2000,1,29,6415,4450
"6726",2000,1,30,4652,3890
"6727",2000,1,31,2746,1042
"6728",2000,1,32,3277,904
"6729",2000,1,33,1104,633
"6730",2000,1,34,24,8
"6731",2000,1,35,5577,5609
"6732",2000,1,36,4440,2260
"6733",2000,1,37,13746,9531
"6734",2000,1,38,31569,15128
"6735",2000,1,39,10982,6017
"6736",2000,1,40,15251,22836
"6737",2000,1,41,834,16595
"6738",2000,1,42,7311,17114
"6739",2000,1,43,803,102
"6740",2000,1,44,1383,19239
"6741",2000,1,45,284,10475
"6742",2000,1,46,86,5303
"6743",2000,1,47,4,1245
"6744",2000,1,48,403,5876
"6745",2000,1,49,8216,15765
"6746",2000,1,50,8497,11712
"6747",2000,1,51,4032,3891
"6748",2000,1,52,3,0
"6749",2000,1,53,524,773
"6750",2000,1,54,4,43
"6751",2000,1,55,8,38
"6752",2000,1,56,310,1301
"6753",2000,1,57,122,900
"6754",2000,1,58,14290,8717
"6755",2000,1,59,20449,38020
"6756",2000,1,60,3633,6761
"6757",2000,1,61,6056,8291
"6758",2000,1,62,3004,19825
"6759",2000,1,63,7421,10217
"6760",2000,1,64,2489,2971
"6761",2000,1,65,409,362
"6762",2000,1,66,2655,1576
"6763",2000,1,67,4635,686
"6764",2000,2,1,452,959
"6765",2000,2,2,889,454
"6766",2000,2,3,141,107
"6767",2000,2,4,11447,18942
"6768",2000,2,5,14686,7512
"6769",2000,2,6,30942,10979
"6770",2000,2,7,1987,1633
"6771",2000,2,8,7067,4936
"6772",2000,2,9,4641,1403
"6773",2000,2,10,4330,737
"6774",2000,2,11,2584,1225
"6775",2000,2,12,2137,1724
"6776",2000,2,13,1501,539
"6777",2000,2,14,9722,3424
"6778",2000,2,15,23960,916
"6779",2000,2,16,42427,2921
"6780",2000,2,17,15382,2912
"6781",2000,2,18,18015,4463
"6782",2000,2,19,4222,226
"6783",2000,2,20,309,8
"6784",2000,2,21,117,11
"6785",2000,2,22,574,37
"6786",2000,2,23,1272,356
"6787",2000,2,24,155,9
"6788",2000,2,25,191,11
"6789",2000,2,26,114,13
"6790",2000,2,27,91,35
"6791",2000,2,28,23979,4268
"6792",2000,2,29,2245,1816
"6793",2000,2,30,1218,1054
"6794",2000,2,31,789,254
"6795",2000,2,32,336,131
"6796",2000,2,33,473,284
"6797",2000,2,34,24,8
"6798",2000,2,35,1638,1451
"6799",2000,2,36,2147,1340
"6800",2000,2,37,9717,6889
"6801",2000,2,38,16834,7617
"6802",2000,2,39,2518,1626
"6803",2000,2,40,2374,2380
"6804",2000,2,41,152,3605
"6805",2000,2,42,1642,5107
"6806",2000,2,43,803,102
"6807",2000,2,44,0,1341
"6808",2000,2,45,0,0
"6809",2000,2,46,0,0
"6810",2000,2,47,0,0
"6811",2000,2,48,0,0
"6812",2000,2,49,1573,2347
"6813",2000,2,50,8497,11712
"6814",2000,2,51,4032,3891
"6815",2000,2,52,3,0
"6816",2000,2,53,524,773
"6817",2000,2,54,4,43
"6818",2000,2,55,8,38
"6819",2000,2,56,310,1301
"6820",2000,2,57,122,900
"6821",2000,2,58,517,215
"6822",2000,2,59,17090,26653
"6823",2000,2,60,209,222
"6824",2000,2,61,110,87
"6825",2000,2,62,308,738
"6826",2000,2,63,325,514
"6827",2000,2,64,367,450
"6828",2000,2,65,360,351
"6829",2000,2,66,2655,1061
"6830",2000,2,67,3571,519
"6831",2000,3,1,2003,6884
"6832",2000,3,2,173,147
"6833",2000,3,3,49,256
"6834",2000,3,4,1792,5313
"6835",2000,3,5,2095,1300
"6836",2000,3,6,14772,7431
"6837",2000,3,7,1102,2777
"6838",2000,3,8,1211,1131
"6839",2000,3,9,536,261
"6840",2000,3,10,361,43
"6841",2000,3,11,272,138
"6842",2000,3,12,150,105
"6843",2000,3,13,133,59
"6844",2000,3,14,1202,809
"6845",2000,3,15,2314,124
"6846",2000,3,16,3719,459
"6847",2000,3,17,1499,525
"6848",2000,3,18,751,189
"6849",2000,3,19,225,12
"6850",2000,3,20,0,0
"6851",2000,3,21,0,0
"6852",2000,3,22,0,0
"6853",2000,3,23,0,0
"6854",2000,3,24,0,0
"6855",2000,3,25,319,29
"6856",2000,3,26,379,62
"6857",2000,3,27,0,0
"6858",2000,3,28,2569,686
"6859",2000,3,29,127,134
"6860",2000,3,30,180,158
"6861",2000,3,31,0,0
"6862",2000,3,32,0,0
"6863",2000,3,33,92,71
"6864",2000,3,34,0,0
"6865",2000,3,35,134,122
"6866",2000,3,36,110,70
"6867",2000,3,37,734,665
"6868",2000,3,38,2777,1275
"6869",2000,3,39,386,210
"6870",2000,3,40,706,774
"6871",2000,3,41,292,6290
"6872",2000,3,42,462,1127
"6873",2000,3,43,0,0
"6874",2000,3,44,175,972
"6875",2000,3,45,50,890
"6876",2000,3,46,86,315
"6877",2000,3,47,4,3
"6878",2000,3,48,0,0
"6879",2000,3,49,28,200
"6880",2000,3,50,0,0
"6881",2000,3,51,0,0
"6882",2000,3,52,0,0
"6883",2000,3,53,0,0
"6884",2000,3,54,0,0
"6885",2000,3,55,0,0
"6886",2000,3,56,0,0
"6887",2000,3,57,0,0
"6888",2000,3,58,0,0
"6889",2000,3,59,304,694
"6890",2000,3,60,407,777
"6891",2000,3,61,257,428
"6892",2000,3,62,126,692
"6893",2000,3,63,145,426
"6894",2000,3,64,111,320
"6895",2000,3,65,49,11
"6896",2000,3,66,0,0
"6897",2000,3,67,0,0
"6898",2000,4,1,53642,144906
"6899",2000,4,2,18324,14547
"6900",2000,4,3,16216,14799
"6901",2000,4,4,30118,68419
"6902",2000,4,5,133058,47483
"6903",2000,4,6,424646,103664
"6904",2000,4,7,58403,64899
"6905",2000,4,8,27859,14044
"6906",2000,4,9,12683,3069
"6907",2000,4,10,8764,1115
"6908",2000,4,11,7315,3040
"6909",2000,4,12,1680,1188
"6910",2000,4,13,1043,326
"6911",2000,4,14,6565,3077
"6912",2000,4,15,59876,1528
"6913",2000,4,16,94984,5110
"6914",2000,4,17,57513,8485
"6915",2000,4,18,19568,4606
"6916",2000,4,19,2495,262
"6917",2000,4,20,674,26
"6918",2000,4,21,0,0
"6919",2000,4,22,1376,74
"6920",2000,4,23,0,0
"6921",2000,4,24,271,5
"6922",2000,4,25,1897,135
"6923",2000,4,26,17508,1752
"6924",2000,4,27,1505,715
"6925",2000,4,28,20423,5519
"6926",2000,4,29,4043,2500
"6927",2000,4,30,3254,2678
"6928",2000,4,31,1957,788
"6929",2000,4,32,2941,773
