"","year","inst","numx","men","women"
"9451",2011,4,43,0,0
"9452",2011,4,44,370,4246
"9453",2011,4,45,722,6303
"9454",2011,4,46,95,1382
"9455",2011,4,47,12,257
"9456",2011,4,48,111,1075
"9457",2011,4,49,1560,3407
"9458",2011,4,50,0,0
"9459",2011,4,51,0,0
"9460",2011,4,52,0,0
"9461",2011,4,53,0,0
"9462",2011,4,54,0,0
"9463",2011,4,55,0,0
"9464",2011,4,56,0,0
"9465",2011,4,57,0,0
"9466",2011,4,58,3949,2297
"9467",2011,4,59,541.5,1664.25
"9468",2011,4,60,462,1504
"9469",2011,4,61,1022,2409
"9470",2011,4,62,712,3184
"9471",2011,4,63,1818,3227
"9472",2011,4,64,48,100.5
"9473",2012,1,1,7954,24334
"9474",2012,1,2,2793,2714
"9475",2012,1,3,3662,6152
"9476",2012,1,4,12115,25752
"9477",2012,1,5,25512,11281
"9478",2012,1,6,77236,28555
"9479",2012,1,7,14685,18953
"9480",2012,1,8,9797,6346
"9481",2012,1,9,3025,871
"9482",2012,1,10,2523,382
"9483",2012,1,11,2015,887
"9484",2012,1,12,1181,720
"9485",2012,1,13,514,217
"9486",2012,1,14,3691,1798
"9487",2012,1,15,15135,463
"9488",2012,1,16,24342,1715
"9489",2012,1,17,10591,2166
"9490",2012,1,18,6631,1650
"9491",2012,1,19,1418,118
"9492",2012,1,20,35,3
"9493",2012,1,21,0,0
"9494",2012,1,22,84,5
"9495",2012,1,23,177,40
"9496",2012,1,24,139,22
"9497",2012,1,25,615,43
"9498",2012,1,26,1958,261
"9499",2012,1,27,265,215
"9500",2012,1,28,13088,3096
"9501",2012,1,29,1729,1170
"9502",2012,1,30,831,749
"9503",2012,1,31,429,158
"9504",2012,1,32,469,280
"9505",2012,1,33,268,152
"9506",2012,1,34,0,0
"9507",2012,1,35,446,497
"9508",2012,1,36,986,397
"9509",2012,1,37,4133,3212
"9510",2012,1,38,2487.5,1147.5
"9511",2012,1,39,667,456.5
"9512",2012,1,40,2115,2816
"9513",2012,1,41,1097,10433
"9514",2012,1,42,6146,9033
"9515",2012,1,43,0,0
"9516",2012,1,44,470,4288
"9517",2012,1,45,743,6915
"9518",2012,1,46,65,1438
"9519",2012,1,47,13,257
"9520",2012,1,48,83,1088
"9521",2012,1,49,1887,4180
"9522",2012,1,50,1012,1241
"9523",2012,1,51,148,141
"9524",2012,1,52,0,0
"9525",2012,1,53,0,0
"9526",2012,1,54,0,0
"9527",2012,1,55,0,0
"9528",2012,1,56,2,14
"9529",2012,1,57,4,32
"9530",2012,1,58,4183,2520
"9531",2012,1,59,1862,3646.75
"9532",2012,1,60,538,1756
"9533",2012,1,61,1034,2334
"9534",2012,1,62,736,3427
"9535",2012,1,63,1902,3845
"9536",2012,1,64,115.5,229
"9537",2012,2,1,26,85
"9538",2012,2,2,97,59
"9539",2012,2,3,22,27
"9540",2012,2,4,2199,4545
"9541",2012,2,5,2515,1354
"9542",2012,2,6,5993,2792
"9543",2012,2,7,378,356
"9544",2012,2,8,1268,1029
"9545",2012,2,9,864,255
"9546",2012,2,10,1003,168
"9547",2012,2,11,715,299
"9548",2012,2,12,543,371
"9549",2012,2,13,344,144
"9550",2012,2,14,1715,648
"9551",2012,2,15,5276,229
"9552",2012,2,16,7799,552
"9553",2012,2,17,2635,674
"9554",2012,2,18,3380,906
"9555",2012,2,19,943,71
"9556",2012,2,20,1,0
"9557",2012,2,21,0,0
"9558",2012,2,22,84,5
"9559",2012,2,23,177,40
"9560",2012,2,24,119,20
"9561",2012,2,25,54,1
"9562",2012,2,26,41,9
"9563",2012,2,27,2,14
"9564",2012,2,28,5313,1169
"9565",2012,2,29,662,565
"9566",2012,2,30,251,231
"9567",2012,2,31,87,27
"9568",2012,2,32,77,59
"9569",2012,2,33,162,78
"9570",2012,2,34,0,0
"9571",2012,2,35,132,121
"9572",2012,2,36,358,210
"9573",2012,2,37,2184,1599
"9574",2012,2,38,1345.5,575.5
"9575",2012,2,39,161.5,116
"9576",2012,2,40,327.5,237.5
"9577",2012,2,41,79,1054
"9578",2012,2,42,881,2628
"9579",2012,2,43,0,0
"9580",2012,2,44,0,167
"9581",2012,2,45,0,73
"9582",2012,2,46,0,0
"9583",2012,2,47,0,38
"9584",2012,2,48,0,0
"9585",2012,2,49,243,389
"9586",2012,2,50,1012,1241
"9587",2012,2,51,148,141
"9588",2012,2,52,0,0
"9589",2012,2,53,0,0
"9590",2012,2,54,0,0
"9591",2012,2,55,0,0
"9592",2012,2,56,2,14
"9593",2012,2,57,4,32
"9594",2012,2,58,341,137
"9595",2012,2,59,1213.5,1798.25
"9596",2012,2,60,41,57
"9597",2012,2,61,16,31
"9598",2012,2,62,68,134
"9599",2012,2,63,103,377
"9600",2012,2,64,60,90.5
"9601",2012,3,1,409,1478
"9602",2012,3,2,17,15
"9603",2012,3,3,0,36
"9604",2012,3,4,918,1651
"9605",2012,3,5,211,154
"9606",2012,3,6,2789,1776
"9607",2012,3,7,552,1155
"9608",2012,3,8,488,466
"9609",2012,3,9,45,9
"9610",2012,3,10,55,9
"9611",2012,3,11,17,11
"9612",2012,3,12,119,68
"9613",2012,3,13,9,8
"9614",2012,3,14,211,122
"9615",2012,3,15,503,22
"9616",2012,3,16,1172,162
"9617",2012,3,17,150,40
"9618",2012,3,18,125,23
"9619",2012,3,19,49,3
"9620",2012,3,20,0,0
"9621",2012,3,21,0,0
"9622",2012,3,22,0,0
"9623",2012,3,23,0,0
"9624",2012,3,24,0,0
"9625",2012,3,25,27,2
"9626",2012,3,26,27,15
"9627",2012,3,27,0,0
"9628",2012,3,28,1108,328
"9629",2012,3,29,53,50
"9630",2012,3,30,15,35
"9631",2012,3,31,16,22
"9632",2012,3,32,61,80
"9633",2012,3,33,19,17
"9634",2012,3,34,0,0
"9635",2012,3,35,0,0
"9636",2012,3,36,29,16
"9637",2012,3,37,279,242
"9638",2012,3,38,226.5,102.5
"9639",2012,3,39,29.5,14.5
"9640",2012,3,40,93,59.5
"9641",2012,3,41,287,3062
"9642",2012,3,42,310,633
"9643",2012,3,43,0,0
"9644",2012,3,44,51,139
"9645",2012,3,45,25,382
"9646",2012,3,46,0,24
"9647",2012,3,47,0,0
"9648",2012,3,48,0,0
"9649",2012,3,49,8,71
"9650",2012,3,50,0,0
"9651",2012,3,51,0,0
"9652",2012,3,52,0,0
"9653",2012,3,53,0,0
"9654",2012,3,54,0,0
"9655",2012,3,55,0,0
"9656",2012,3,56,0,0
"9657",2012,3,57,0,0
"9658",2012,3,58,57,28
"9659",2012,3,59,20,43.5
"9660",2012,3,60,67,278
"9661",2012,3,61,72,124
"9662",2012,3,62,31,159
"9663",2012,3,63,64,295
"9664",2012,3,64,6.5,45.5
"9665",2012,4,1,7519,22771
"9666",2012,4,2,2679,2640
"9667",2012,4,3,3640,6089
"9668",2012,4,4,8998,19556
"9669",2012,4,5,22786,9773
"9670",2012,4,6,68454,23987
"9671",2012,4,7,13755,17442
"9672",2012,4,8,8041,4851
"9673",2012,4,9,2116,607
"9674",2012,4,10,1465,205
"9675",2012,4,11,1283,577
"9676",2012,4,12,519,281
"9677",2012,4,13,161,65
"9678",2012,4,14,1765,1028
"9679",2012,4,15,9356,212
"9680",2012,4,16,15371,1001
"9681",2012,4,17,7806,1452
"9682",2012,4,18,3126,721
"9683",2012,4,19,426,44
"9684",2012,4,20,34,3
"9685",2012,4,21,0,0
"9686",2012,4,22,0,0
"9687",2012,4,23,0,0
"9688",2012,4,24,20,2
"9689",2012,4,25,534,40
"9690",2012,4,26,1890,237
"9691",2012,4,27,263,201
"9692",2012,4,28,6667,1599
"9693",2012,4,29,1014,555
"9694",2012,4,30,565,483
"9695",2012,4,31,326,109
"9696",2012,4,32,331,141
"9697",2012,4,33,87,57
"9698",2012,4,34,0,0
"9699",2012,4,35,314,376
"9700",2012,4,36,599,171
"9701",2012,4,37,1670,1371
"9702",2012,4,38,915.5,469.5
"9703",2012,4,39,476,326
"9704",2012,4,40,1694.5,2519
"9705",2012,4,41,731,6317
"9706",2012,4,42,4955,5772
"9707",2012,4,43,0,0
"9708",2012,4,44,419,3982
"9709",2012,4,45,718,6460
"9710",2012,4,46,65,1414
"9711",2012,4,47,13,219
"9712",2012,4,48,83,1088
"9713",2012,4,49,1636,3720
"9714",2012,4,50,0,0
"9715",2012,4,51,0,0
"9716",2012,4,52,0,0
"9717",2012,4,53,0,0
"9718",2012,4,54,0,0
"9719",2012,4,55,0,0
"9720",2012,4,56,0,0
"9721",2012,4,57,0,0
"9722",2012,4,58,3785,2355
"9723",2012,4,59,628.5,1805
"9724",2012,4,60,430,1421
"9725",2012,4,61,946,2179
"9726",2012,4,62,637,3134
"9727",2012,4,63,1735,3173
"9728",2012,4,64,49,93
"9729",2013,1,1,7601,23016
"9730",2013,1,2,2788,2707
"9731",2013,1,3,3426,6178
"9732",2013,1,4,11847,25278
"9733",2013,1,5,25284,11109
"9734",2013,1,6,75230,29125
"9735",2013,1,7,13959,19043
"9736",2013,1,8,10313,6886
"9737",2013,1,9,2934,809
"9738",2013,1,10,2488,416
"9739",2013,1,11,2032,902
"9740",2013,1,12,1174,776
"9741",2013,1,13,515,208
"9742",2013,1,14,3766,1792
"9743",2013,1,15,14788,470
"9744",2013,1,16,23897,1855
"9745",2013,1,17,10068,2063
"9746",2013,1,18,6471,1671
"9747",2013,1,19,1498,151
"9748",2013,1,20,46,0
"9749",2013,1,21,0,0
"9750",2013,1,22,84,11
"9751",2013,1,23,176,29
"9752",2013,1,24,146,21
"9753",2013,1,25,552,33
"9754",2013,1,26,1779,226
"9755",2013,1,27,311,173
"9756",2013,1,28,13646,3231
"9757",2013,1,29,1641,1180
"9758",2013,1,30,703,684
"9759",2013,1,31,453,180
"9760",2013,1,32,474,279
"9761",2013,1,33,302,138
"9762",2013,1,34,0,0
"9763",2013,1,35,418,467
"9764",2013,1,36,973,384
"9765",2013,1,37,4222,3312
"9766",2013,1,38,2488,1206.5
"9767",2013,1,39,701.5,476
"9768",2013,1,40,2461,3178
"9769",2013,1,41,1153,11430
"9770",2013,1,42,6457,9452
"9771",2013,1,43,0,0
"9772",2013,1,44,559,4344
"9773",2013,1,45,735,7181
"9774",2013,1,46,62,1423
"9775",2013,1,47,10,261
"9776",2013,1,48,77,974
"9777",2013,1,49,1999,4230
"9778",2013,1,50,1024,1290
"9779",2013,1,51,152,138
"9780",2013,1,52,0,0
"9781",2013,1,53,0,0
"9782",2013,1,54,0,0
"9783",2013,1,55,0,0
"9784",2013,1,56,3,12
"9785",2013,1,57,2,35
"9786",2013,1,58,4519,2607
"9787",2013,1,59,1965.25,3821.75
"9788",2013,1,60,520,1798
"9789",2013,1,61,1087,2459
"9790",2013,1,62,748,3302
"9791",2013,1,63,1765,3803
"9792",2013,1,64,105.5,228
"9793",2013,2,1,25,79
"9794",2013,2,2,91,74
"9795",2013,2,3,20,29
"9796",2013,2,4,2190,4287
"9797",2013,2,5,2506,1377
"9798",2013,2,6,5946,2724
"9799",2013,2,7,381,370
"9800",2013,2,8,1367,1003
"9801",2013,2,9,796,297
"9802",2013,2,10,1035,205
"9803",2013,2,11,636,304
"9804",2013,2,12,525,388
"9805",2013,2,13,334,136
"9806",2013,2,14,1685,649
"9807",2013,2,15,5249,234
"9808",2013,2,16,7796,605
"9809",2013,2,17,2548,633
"9810",2013,2,18,3283,841
"9811",2013,2,19,978,86
"9812",2013,2,20,0,0
"9813",2013,2,21,0,0
"9814",2013,2,22,84,11
"9815",2013,2,23,176,29
"9816",2013,2,24,126,19
"9817",2013,2,25,49,5
"9818",2013,2,26,50,4
"9819",2013,2,27,6,8
"9820",2013,2,28,5333,1138
"9821",2013,2,29,641,578
"9822",2013,2,30,244,208
"9823",2013,2,31,92,29
"9824",2013,2,32,74,58
"9825",2013,2,33,150,70
"9826",2013,2,34,0,0
"9827",2013,2,35,114,128
"9828",2013,2,36,394,197
"9829",2013,2,37,2103,1632
"9830",2013,2,38,1327.5,610.5
"9831",2013,2,39,149,127.5
"9832",2013,2,40,328,230
"9833",2013,2,41,93,1039
"9834",2013,2,42,928,2564
"9835",2013,2,43,0,0
"9836",2013,2,44,0,191
"9837",2013,2,45,0,76
"9838",2013,2,46,0,0
"9839",2013,2,47,0,37
"9840",2013,2,48,0,0
"9841",2013,2,49,266,373
"9842",2013,2,50,1024,1290
"9843",2013,2,51,152,138
"9844",2013,2,52,0,0
"9845",2013,2,53,0,0
"9846",2013,2,54,0,0
"9847",2013,2,55,0,0
"9848",2013,2,56,3,12
"9849",2013,2,57,2,35
"9850",2013,2,58,336,152
"9851",2013,2,59,1247.5,1762.75
"9852",2013,2,60,35,63
"9853",2013,2,61,12,32
"9854",2013,2,62,86,130
"9855",2013,2,63,90,365
"9856",2013,2,64,55.5,83.5
"9857",2013,3,1,349,1373
"9858",2013,3,2,33,58
"9859",2013,3,3,0,40
"9860",2013,3,4,910,1676
"9861",2013,3,5,175,171
"9862",2013,3,6,2777,1846
"9863",2013,3,7,576,1096
"9864",2013,3,8,512,512
"9865",2013,3,9,44,10
"9866",2013,3,10,63,5
"9867",2013,3,11,28,8
"9868",2013,3,12,80,53
"9869",2013,3,13,13,8
"9870",2013,3,14,197,121
"9871",2013,3,15,478,20
"9872",2013,3,16,1020,152
"9873",2013,3,17,121,46
"9874",2013,3,18,144,25
"9875",2013,3,19,27,1
"9876",2013,3,20,0,0
"9877",2013,3,21,0,0
"9878",2013,3,22,0,0
"9879",2013,3,23,0,0
"9880",2013,3,24,0,0
"9881",2013,3,25,40,2
"9882",2013,3,26,31,6
"9883",2013,3,27,0,0
"9884",2013,3,28,1122,343
"9885",2013,3,29,49,51
"9886",2013,3,30,12,33
"9887",2013,3,31,22,19
"9888",2013,3,32,74,94
"9889",2013,3,33,16,18
"9890",2013,3,34,0,0
"9891",2013,3,35,0,0
"9892",2013,3,36,30,18
"9893",2013,3,37,292,240
"9894",2013,3,38,233.5,92.5
"9895",2013,3,39,23.5,15.5
"9896",2013,3,40,106.5,67.5
"9897",2013,3,41,261,3107
"9898",2013,3,42,308,712
"9899",2013,3,43,0,0
"9900",2013,3,44,53,131
"9901",2013,3,45,47,409
"9902",2013,3,46,0,22
"9903",2013,3,47,0,0
"9904",2013,3,48,0,0
"9905",2013,3,49,4,76
"9906",2013,3,50,0,0
"9907",2013,3,51,0,0
"9908",2013,3,52,0,0
"9909",2013,3,53,0,0
"9910",2013,3,54,0,0
"9911",2013,3,55,0,0
"9912",2013,3,56,0,0
"9913",2013,3,57,0,0
"9914",2013,3,58,70,29
"9915",2013,3,59,21.25,48.5
"9916",2013,3,60,63,250
"9917",2013,3,61,66,126
"9918",2013,3,62,38,148
"9919",2013,3,63,70,293
"9920",2013,3,64,10.5,38
"9921",2013,4,1,7227,21564
"9922",2013,4,2,2664,2575
"9923",2013,4,3,3406,6109
"9924",2013,4,4,8747,19315
"9925",2013,4,5,22603,9561
"9926",2013,4,6,66507,24555
"9927",2013,4,7,13002,17577
"9928",2013,4,8,8434,5371
"9929",2013,4,9,2094,502
"9930",2013,4,10,1390,206
"9931",2013,4,11,1368,590
"9932",2013,4,12,569,335
"9933",2013,4,13,168,64
"9934",2013,4,14,1884,1022
"9935",2013,4,15,9061,216
"9936",2013,4,16,15081,1098
"9937",2013,4,17,7399,1384
"9938",2013,4,18,3044,805
"9939",2013,4,19,493,64
"9940",2013,4,20,46,0
"9941",2013,4,21,0,0
"9942",2013,4,22,0,0
"9943",2013,4,23,0,0
"9944",2013,4,24,20,2
"9945",2013,4,25,463,26
"9946",2013,4,26,1698,216
"9947",2013,4,27,305,165
"9948",2013,4,28,7191,1750
"9949",2013,4,29,951,551
"9950",2013,4,30,447,443
"9951",2013,4,31,339,132
"9952",2013,4,32,326,127
"9953",2013,4,33,136,50
"9954",2013,4,34,0,0
"9955",2013,4,35,304,339
"9956",2013,4,36,549,169
"9957",2013,4,37,1827,1440
"9958",2013,4,38,927,503.5
"9959",2013,4,39,529,333
"9960",2013,4,40,2026.5,2880.5
"9961",2013,4,41,799,7284
"9962",2013,4,42,5221,6176
"9963",2013,4,43,0,0
"9964",2013,4,44,506,4022
"9965",2013,4,45,688,6696
"9966",2013,4,46,62,1401
"9967",2013,4,47,10,224
"9968",2013,4,48,77,974
"9969",2013,4,49,1729,3781
"9970",2013,4,50,0,0
"9971",2013,4,51,0,0
"9972",2013,4,52,0,0
"9973",2013,4,53,0,0
"9974",2013,4,54,0,0
"9975",2013,4,55,0,0
"9976",2013,4,56,0,0
"9977",2013,4,57,0,0
"9978",2013,4,58,4113,2426
"9979",2013,4,59,696.5,2010.5
"9980",2013,4,60,422,1485
"9981",2013,4,61,1009,2301
"9982",2013,4,62,624,3024
"9983",2013,4,63,1605,3145
"9984",2013,4,64,39.5,106.5
"9985",2014,1,1,7741,23075
"9986",2014,1,2,2790,2904
"9987",2014,1,3,3636,6271
"9988",2014,1,4,12041,25496
"9989",2014,1,5,24844,11189
"9990",2014,1,6,75039,29459
"9991",2014,1,7,13925,19044
"9992",2014,1,8,9971,6740
"9993",2014,1,9,2919,767
"9994",2014,1,10,2376,403
"9995",2014,1,11,2026,841
"9996",2014,1,12,1225,871
"9997",2014,1,13,545,199
"9998",2014,1,14,3710,1687
"9999",2014,1,15,14493,488
"10000",2014,1,16,23922,1743
"10001",2014,1,17,10196,1967
"10002",2014,1,18,6462,1738
"10003",2014,1,19,1450,137
"10004",2014,1,20,102,4
"10005",2014,1,21,0,0
"10006",2014,1,22,86,13
"10007",2014,1,23,147,45
"10008",2014,1,24,135,17
"10009",2014,1,25,540,31
"10010",2014,1,26,1777,277
"10011",2014,1,27,312,192
"10012",2014,1,28,14107,3413
"10013",2014,1,29,1626,1157
"10014",2014,1,30,781,719
"10015",2014,1,31,447,174
"10016",2014,1,32,501,286
"10017",2014,1,33,305,174
"10018",2014,1,34,0,0
"10019",2014,1,35,507,635
"10020",2014,1,36,998,397
"10021",2014,1,37,4027,3188
"10022",2014,1,38,2539,1163
"10023",2014,1,39,693,444
"10024",2014,1,40,2353.5,3056.5
"10025",2014,1,41,1370,12855
"10026",2014,1,42,7061,10186
"10027",2014,1,43,0,0
"10028",2014,1,44,586,4497
"10029",2014,1,45,785,7737
"10030",2014,1,46,41,1328
"10031",2014,1,47,45,219
"10032",2014,1,48,89,1054
"10033",2014,1,49,2218,4280
"10034",2014,1,50,1047,1443
"10035",2014,1,51,88,80
"10036",2014,1,52,0,0
"10037",2014,1,53,0,0
"10038",2014,1,54,0,0
"10039",2014,1,55,0,0
"10040",2014,1,56,0,14
"10041",2014,1,57,3,38
"10042",2014,1,58,4763,2666
"10043",2014,1,59,1963.75,4084
"10044",2014,1,60,542,1996
"10045",2014,1,61,1051,2468
"10046",2014,1,62,728,3253
"10047",2014,1,63,1774,3750
"10048",2014,1,64,113.5,229
"10049",2014,2,1,25,63
"10050",2014,2,2,102,49
"10051",2014,2,3,24,32
"10052",2014,2,4,2249,4490
"10053",2014,2,5,2485,1449
"10054",2014,2,6,5995,2745
"10055",2014,2,7,364,368
"10056",2014,2,8,1271,1037
"10057",2014,2,9,900,245
"10058",2014,2,10,978,195
"10059",2014,2,11,651,271
"10060",2014,2,12,515,410
"10061",2014,2,13,344,117
"10062",2014,2,14,1679,542
"10063",2014,2,15,5120,257
"10064",2014,2,16,7563,556
"10065",2014,2,17,2543,620
"10066",2014,2,18,3170,913
"10067",2014,2,19,903,65
"10068",2014,2,20,0,0
"10069",2014,2,21,0,0
"10070",2014,2,22,86,13
"10071",2014,2,23,147,45
"10072",2014,2,24,116,15
"10073",2014,2,25,49,3
"10074",2014,2,26,40,8
"10075",2014,2,27,5,9
"10076",2014,2,28,5540,1128
"10077",2014,2,29,679,581
"10078",2014,2,30,284,236
"10079",2014,2,31,105,30
"10080",2014,2,32,93,48
"10081",2014,2,33,201,97
"10082",2014,2,34,0,0
"10083",2014,2,35,141,157
"10084",2014,2,36,385,221
"10085",2014,2,37,2019,1436
"10086",2014,2,38,1358,575
"10087",2014,2,39,145.5,121.5
"10088",2014,2,40,326,237
"10089",2014,2,41,92,1078
"10090",2014,2,42,868,2658
"10091",2014,2,43,0,0
"10092",2014,2,44,0,167
"10093",2014,2,45,0,72
"10094",2014,2,46,0,0
"10095",2014,2,47,0,34
"10096",2014,2,48,0,0
"10097",2014,2,49,271,359
"10098",2014,2,50,1047,1443
"10099",2014,2,51,88,80
"10100",2014,2,52,0,0
"10101",2014,2,53,0,0
"10102",2014,2,54,0,0
"10103",2014,2,55,0,0
"10104",2014,2,56,0,14
"10105",2014,2,57,3,38
"10106",2014,2,58,331,148
"10107",2014,2,59,1186.25,1765
"10108",2014,2,60,37,61
"10109",2014,2,61,12,31
"10110",2014,2,62,69,141
"10111",2014,2,63,98,343
"10112",2014,2,64,61,83.5
"10113",2014,3,1,371,1359
"10114",2014,3,2,35,58
"10115",2014,3,3,0,33
"10116",2014,3,4,908,1718
"10117",2014,3,5,196,176
"10118",2014,3,6,2811,1773
"10119",2014,3,7,606,1133
"10120",2014,3,8,499,518
"10121",2014,3,9,48,10
"10122",2014,3,10,63,7
"10123",2014,3,11,33,10
"10124",2014,3,12,88,59
"10125",2014,3,13,15,6
"10126",2014,3,14,150,81
"10127",2014,3,15,443,11
"10128",2014,3,16,1059,163
"10129",2014,3,17,132,35
"10130",2014,3,18,123,29
"10131",2014,3,19,24,1
"10132",2014,3,20,0,0
"10133",2014,3,21,0,0
"10134",2014,3,22,0,0
"10135",2014,3,23,0,0
"10136",2014,3,24,0,0
"10137",2014,3,25,27,1
"10138",2014,3,26,37,6
"10139",2014,3,27,0,0
"10140",2014,3,28,1068,342
"10141",2014,3,29,53,39
"10142",2014,3,30,13,32
"10143",2014,3,31,8,27
"10144",2014,3,32,97,97
"10145",2014,3,33,13,18
"10146",2014,3,34,0,0
"10147",2014,3,35,0,0
"10148",2014,3,36,35,18
"10149",2014,3,37,268,260
"10150",2014,3,38,241,108
"10151",2014,3,39,32,17.5
"10152",2014,3,40,89.5,69.5
"10153",2014,3,41,268,3236
"10154",2014,3,42,277,743
"10155",2014,3,43,0,0
"10156",2014,3,44,69,128
"10157",2014,3,45,28,452
"10158",2014,3,46,0,0
"10159",2014,3,47,0,0
"10160",2014,3,48,0,0
"10161",2014,3,49,12,73
"10162",2014,3,50,0,0
"10163",2014,3,51,0,0
"10164",2014,3,52,0,0
"10165",2014,3,53,0,0
"10166",2014,3,54,0,0
"10167",2014,3,55,0,0
"10168",2014,3,56,0,0
"10169",2014,3,57,0,0
"10170",2014,3,58,51,36
"10171",2014,3,59,16.5,52.75
"10172",2014,3,60,72,262
"10173",2014,3,61,69,134
"10174",2014,3,62,38,160
"10175",2014,3,63,59,290
"10176",2014,3,64,10.5,51
"10177",2014,4,1,7345,21653
"10178",2014,4,2,2653,2797
"10179",2014,4,3,3612,6206
"10180",2014,4,4,8884,19288
"10181",2014,4,5,22163,9564
"10182",2014,4,6,66233,24941
"10183",2014,4,7,12955,17543
"10184",2014,4,8,8201,5185
"10185",2014,4,9,1971,512
"10186",2014,4,10,1335,201
"10187",2014,4,11,1342,560
"10188",2014,4,12,622,402
"10189",2014,4,13,186,76
"10190",2014,4,14,1881,1064
"10191",2014,4,15,8930,220
"10192",2014,4,16,15300,1024
"10193",2014,4,17,7521,1312
"10194",2014,4,18,3169,796
"10195",2014,4,19,523,71
"10196",2014,4,20,102,4
"10197",2014,4,21,0,0
"10198",2014,4,22,0,0
"10199",2014,4,23,0,0
"10200",2014,4,24,19,2
"10201",2014,4,25,464,27
"10202",2014,4,26,1700,263
"10203",2014,4,27,307,183
"10204",2014,4,28,7499,1943
"10205",2014,4,29,894,537
"10206",2014,4,30,484,451
"10207",2014,4,31,334,117
"10208",2014,4,32,311,141
"10209",2014,4,33,91,59
"10210",2014,4,34,0,0
"10211",2014,4,35,366,478
"10212",2014,4,36,578,158
"10213",2014,4,37,1740,1492
"10214",2014,4,38,940,480
"10215",2014,4,39,515.5,305
"10216",2014,4,40,1938,2750
"10217",2014,4,41,1010,8541
"10218",2014,4,42,5916,6785
"10219",2014,4,43,0,0
"10220",2014,4,44,517,4202
"10221",2014,4,45,757,7213
"10222",2014,4,46,41,1328
"10223",2014,4,47,45,185
"10224",2014,4,48,89,1054
"10225",2014,4,49,1935,3848
"10226",2014,4,50,0,0
"10227",2014,4,51,0,0
"10228",2014,4,52,0,0
"10229",2014,4,53,0,0
"10230",2014,4,54,0,0
"10231",2014,4,55,0,0
"10232",2014,4,56,0,0
"10233",2014,4,57,0,0
"10234",2014,4,58,4381,2482
"10235",2014,4,59,761,2266.25
"10236",2014,4,60,433,1673
"10237",2014,4,61,970,2303
"10238",2014,4,62,621,2952
"10239",2014,4,63,1617,3117
"10240",2014,4,64,42,94.5
"10241",2015,1,1,7812,22337
"10242",2015,1,2,2897,2761
"10243",2015,1,3,3760,6324
"10244",2015,1,4,12119,24868
"10245",2015,1,5,24320,11353
"10246",2015,1,6,71904,29358
"10247",2015,1,7,14023,18720
"10248",2015,1,8,10190,6742
"10249",2015,1,9,2945,748
"10250",2015,1,10,2455,405
"10251",2015,1,11,2028,843
"10252",2015,1,12,1245,894
"10253",2015,1,13,526,200
"10254",2015,1,14,3846,1841
"10255",2015,1,15,14470,563
"10256",2015,1,16,23091,1886
"10257",2015,1,17,9906,2145
"10258",2015,1,18,6212,1837
"10259",2015,1,19,1499,167
"10260",2015,1,20,108,5
"10261",2015,1,21,0,0
"10262",2015,1,22,89,13
"10263",2015,1,23,153,50
"10264",2015,1,24,159,14
"10265",2015,1,25,490,44
"10266",2015,1,26,1615,263
"10267",2015,1,27,294,203
"10268",2015,1,28,14355,3566
"10269",2015,1,29,1590,1241
"10270",2015,1,30,616,611
"10271",2015,1,31,423,192
"10272",2015,1,32,417,285
"10273",2015,1,33,279,178
"10274",2015,1,34,0,0
"10275",2015,1,35,393,661
"10276",2015,1,36,1060,447
"10277",2015,1,37,4265,3523
"10278",2015,1,38,2683.5,1248.5
"10279",2015,1,39,571,402
"10280",2015,1,40,2343.5,3150
"10281",2015,1,41,1385,13275
"10282",2015,1,42,7504,10865
"10283",2015,1,43,0,0
"10284",2015,1,44,539,4555
"10285",2015,1,45,843,8018
"10286",2015,1,46,37,1257
"10287",2015,1,47,51,234
"10288",2015,1,48,81,1016
"10289",2015,1,49,2234,4624
"10290",2015,1,50,1156,1395
"10291",2015,1,51,103,78
"10292",2015,1,52,0,0
"10293",2015,1,53,0,0
"10294",2015,1,54,0,0
"10295",2015,1,55,0,0
"10296",2015,1,56,0,13
"10297",2015,1,57,1,38
"10298",2015,1,58,5028,3056
"10299",2015,1,59,2049.75,4094.75
"10300",2015,1,60,540,1873
"10301",2015,1,61,1031,2442
"10302",2015,1,62,773,3558
"10303",2015,1,63,1704,3622
"10304",2015,1,64,204,309
"10305",2015,2,1,28,72
"10306",2015,2,2,101,47
"10307",2015,2,3,19,33
"10308",2015,2,4,2279,4411
"10309",2015,2,5,2472,1439
"10310",2015,2,6,6115,2683
"10311",2015,2,7,377,363
"10312",2015,2,8,1315,992
"10313",2015,2,9,842,254
"10314",2015,2,10,1034,193
"10315",2015,2,11,632,298
"10316",2015,2,12,529,415
"10317",2015,2,13,362,131
"10318",2015,2,14,1866,633
"10319",2015,2,15,5185,291
"10320",2015,2,16,7632,558
"10321",2015,2,17,2507,648
"10322",2015,2,18,2902,877
"10323",2015,2,19,944,90
"10324",2015,2,20,0,0
"10325",2015,2,21,0,0
"10326",2015,2,22,89,13
"10327",2015,2,23,153,50
"10328",2015,2,24,138,12
"10329",2015,2,25,55,2
"10330",2015,2,26,46,3
"10331",2015,2,27,4,7
"10332",2015,2,28,5622,1231
"10333",2015,2,29,630,613
"10334",2015,2,30,240,194
"10335",2015,2,31,93,44
"10336",2015,2,32,75,51
